<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.07	13:00:00	14196.4800	14196.4800	14156.6960	14156.6960	3537	0	1410
2024.01.07	14:00:00	14156.6930	14289.2070	14154.9810	14285.9920	3522	0	1410
2024.01.07	15:00:00	14285.9760	14285.9760	14244.9720	14251.7410	3530	0	1420
2024.01.07	16:00:00	14251.7360	14300.2010	14235.4390	14278.6100	3528	0	1420
2024.01.07	17:00:00	14278.6060	14333.9530	14277.0080	14309.4120	3543	0	1420
2024.01.07	18:00:00	14309.3950	14309.3950	14264.8640	14264.8640	3544	0	1420
2024.01.07	19:00:00	14264.8360	14264.8360	14215.6250	14215.6250	3533	0	1420
2024.01.07	20:00:00	14215.6120	14230.9980	14195.4830	14219.4220	3545	0	1410
2024.01.07	21:00:00	14219.4100	14243.7950	14202.3770	14234.3980	3527	0	1420
2024.01.07	22:00:00	14234.3720	14255.1360	14223.9060	14223.9060	3522	0	1420
2024.01.07	23:00:00	14223.8920	14227.4050	14199.2220	14199.2220	3527	0	1420
2024.01.08	00:00:00	14199.2070	14228.4170	14185.5920	14213.2020	3523	0	1410
2024.01.08	01:00:00	14213.2010	14213.2010	14165.7860	14165.7860	3514	0	1410
2024.01.08	02:00:00	14165.7700	14203.6460	14165.0710	14192.6140	3528	0	1410
2024.01.08	03:00:00	14192.6010	14206.6890	14163.2380	14163.2380	3533	0	1410
2024.01.08	04:00:00	14163.2110	14164.7380	14133.1650	14162.0910	3531	0	1410
2024.01.08	05:00:00	14162.0810	14162.0810	14121.2170	14147.6630	3522	0	1410
2024.01.08	06:00:00	14147.6570	14183.6410	14140.7840	14164.5120	3534	0	1410
2024.01.08	07:00:00	14164.5010	14191.9630	14159.4640	14161.2570	3531	0	1410
2024.01.08	08:00:00	14161.2400	14166.2730	14135.1430	14135.1430	3516	0	1410
2024.01.08	09:00:00	14135.1230	14180.4170	14129.3230	14174.2170	3515	0	1410
2024.01.08	10:00:00	14174.2030	14207.9700	14147.3610	14203.1830	3539	0	1410
2024.01.08	11:00:00	14203.1640	14223.1990	14179.2480	14179.2480	3538	0	1410
2024.01.08	12:00:00	14179.2410	14179.2410	14127.8250	14127.8250	3525	0	1410
2024.01.08	13:00:00	14127.7950	14127.7950	14078.8160	14078.8160	3543	0	1400
2024.01.08	14:00:00	14078.8150	14078.8150	14044.7500	14064.0850	3520	0	1400
2024.01.08	15:00:00	14064.0630	14105.9840	14048.7370	14089.3120	3526	0	1400
2024.01.08	16:00:00	14089.3080	14099.4230	14079.9910	14079.9910	3534	0	1400
2024.01.08	17:00:00	14079.9660	14100.3220	14059.2840	14092.7720	3525	0	1400
2024.01.08	18:00:00	14092.7550	14110.0620	14078.4670	14107.6250	3519	0	1400
2024.01.08	19:00:00	14107.6210	14127.4360	14099.2730	14117.0120	3544	0	1410
2024.01.08	20:00:00	14117.0040	14142.8090	14111.3000	14116.5110	3537	0	1410
2024.01.08	21:00:00	14116.4940	14116.4940	14074.9530	14074.9530	3538	0	1400
2024.01.08	22:00:00	14074.9460	14074.9460	14029.9020	14029.9290	3517	0	1400
2024.01.08	23:00:00	14029.9050	14064.6290	14015.7100	14045.3140	3517	0	1400
2024.01.09	00:00:00	14045.3040	14084.5080	14027.4960	14056.1910	3529	0	1400
2024.01.09	01:00:00	14056.1790	14056.1790	14014.8980	14045.4560	3536	0	1400
2024.01.09	02:00:00	14045.4320	14125.2530	14041.5890	14117.4430	3532	0	1400
2024.01.09	03:00:00	14117.4300	14130.9460	14094.1040	14107.9680	3522	0	1400
2024.01.09	04:00:00	14107.9480	14107.9480	14077.8940	14094.6560	3531	0	1400
2024.01.09	05:00:00	14094.6350	14094.6350	14045.5590	14053.7250	3534	0	1400
2024.01.09	06:00:00	14053.7220	14053.7220	14019.4260	14040.5930	3521	0	1400
2024.01.09	07:00:00	14040.5810	14045.1200	14021.2440	14027.3610	3532	0	1400
2024.01.09	08:00:00	14027.3510	14040.5020	14009.2460	14031.4200	3545	0	1400
2024.01.09	09:00:00	14031.3860	14088.9290	14011.5680	14087.2040	3516	0	1400
2024.01.09	10:00:00	14087.1820	14159.0820	14081.3550	14152.2350	3533	0	1400
2024.01.09	11:00:00	14152.2080	14163.1870	14119.7850	14119.7850	3531	0	1410
2024.01.09	12:00:00	14119.7850	14189.9070	14115.6340	14185.0640	3527	0	1410
2024.01.09	13:00:00	14185.0500	14191.8290	14153.6520	14189.6690	3529	0	1410
2024.01.09	14:00:00	14189.6520	14209.8280	14176.5090	14199.8400	3529	0	1410
2024.01.09	15:00:00	14199.8130	14199.8130	14148.6530	14148.6530	3530	0	1410
2024.01.09	16:00:00	14148.6350	14167.5890	14125.4520	14125.4520	3536	0	1410
2024.01.09	17:00:00	14125.4510	14182.4990	14120.6510	14143.7300	3524	0	1410
2024.01.09	18:00:00	14143.7080	14167.7880	14127.4740	14152.8930	3542	0	1410
2024.01.09	19:00:00	14152.8850	14208.1090	14149.0260	14192.8580	3519	0	1410
2024.01.09	20:00:00	14192.8510	14192.8510	14141.4450	14141.4450	3545	0	1410
2024.01.09	21:00:00	14141.4200	14141.4200	14091.5910	14091.5910	3535	0	1400
2024.01.09	22:00:00	14091.5750	14146.8640	14080.4710	14142.0540	3521	0	1400
2024.01.09	23:00:00	14142.0450	14142.0450	14115.6980	14130.1370	3536	0	1410
2024.01.10	00:00:00	14130.1350	14152.1020	14109.2850	14109.2850	3535	0	1410
2024.01.10	01:00:00	14109.2680	14114.0320	14089.0570	14089.3400	3521	0	1400
2024.01.10	02:00:00	14089.3340	14142.5130	14079.2210	14120.7990	3511	0	1400
2024.01.10	03:00:00	14120.7780	14183.7480	14109.6140	14176.1070	3516	0	1410
2024.01.10	04:00:00	14176.0890	14176.0890	14147.6850	14151.2350	3538	0	1410
2024.01.10	05:00:00	14151.2010	14151.2010	14120.8070	14120.8070	3532	0	1410
2024.01.10	06:00:00	14120.7730	14120.7730	14087.5660	14088.7980	3534	0	1400
2024.01.10	07:00:00	14088.7870	14119.0620	14081.3020	14084.3100	3539	0	1400
2024.01.10	08:00:00	14084.3080	14108.0670	14070.9310	14105.7220	3537	0	1400
2024.01.10	09:00:00	14105.7190	14119.2720	14064.4290	14117.2200	3535	0	1400
2024.01.10	10:00:00	14117.2020	14117.2020	14081.8960	14089.6280	3530	0	1400
2024.01.10	11:00:00	14089.6150	14143.3740	14075.0260	14110.8810	3524	0	1400
2024.01.10	12:00:00	14110.8800	14110.8800	14073.4310	14093.0150	3535	0	1400
2024.01.10	13:00:00	14093.0110	14128.1990	14082.4900	14119.6770	3541	0	1400
2024.01.10	14:00:00	14119.6710	14125.2680	14088.8130	14088.8860	3540	0	1400
2024.01.10	15:00:00	14088.8850	14183.5130	14077.8970	14181.5330	3523	0	1400
2024.01.10	16:00:00	14181.5220	14181.5220	14131.6150	14131.6150	3530	0	1410
2024.01.10	17:00:00	14131.6080	14160.7860	14120.0060	14125.6100	3522	0	1410
2024.01.10	18:00:00	14125.5900	14147.9240	14108.2930	14108.2930	3535	0	1410
2024.01.10	19:00:00	14108.2720	14144.7890	14097.1340	14136.3860	3536	0	1400
2024.01.10	20:00:00	14136.3820	14136.3820	14107.6710	14107.6710	3527	0	1410
2024.01.10	21:00:00	14107.6650	14133.3010	14095.7190	14114.9450	3528	0	1400
2024.01.10	22:00:00	14114.9420	14114.9420	14065.6990	14065.6990	3532	0	1400
2024.01.10	23:00:00	14065.6900	14065.6900	14039.7730	14045.2400	3528	0	1400
2024.01.11	00:00:00	14045.2330	14051.3390	14022.2330	14023.9760	3539	0	1400
2024.01.11	01:00:00	14023.9410	14053.3120	14019.7460	14048.8760	3533	0	1400
2024.01.11	02:00:00	14048.8640	14162.8810	14041.7290	14152.0480	3528	0	1400
2024.01.11	03:00:00	14152.0410	14157.9390	14117.7460	14117.7460	3528	0	1410
2024.01.11	04:00:00	14117.7230	14122.5270	14099.1850	14099.7290	3527	0	1410
2024.01.11	05:00:00	14099.7080	14109.7140	14066.6270	14104.5370	3531	0	1400
2024.01.11	06:00:00	14104.5320	14104.5320	14072.9950	14072.9950	3521	0	1400
2024.01.11	07:00:00	14072.9870	14092.6480	14038.0880	14081.3530	3522	0	1400
2024.01.11	08:00:00	14081.3520	14081.3520	14050.6170	14050.6170	3528	0	1400
2024.01.11	09:00:00	14050.6060	14090.6040	14050.2200	14055.0260	3540	0	1400
2024.01.11	10:00:00	14055.0200	14055.0200	14020.0210	14038.3020	3530	0	1400
2024.01.11	11:00:00	14038.2880	14149.8250	14024.9030	14145.9610	3532	0	1400
2024.01.11	12:00:00	14145.9450	14145.9450	14105.2810	14105.2810	3518	0	1410
2024.01.11	13:00:00	14105.2570	14122.5310	14085.1260	14085.1260	3532	0	1400
2024.01.11	14:00:00	14085.1170	14109.1260	14065.4050	14097.5410	3541	0	1400
2024.01.11	15:00:00	14097.4990	14125.4530	14081.3790	14111.3940	3521	0	1400
2024.01.11	16:00:00	14111.3910	14136.2390	14109.5380	14110.3320	3533	0	1410
2024.01.11	17:00:00	14110.3230	14110.3230	14062.6750	14062.6750	3520	0	1400
2024.01.11	18:00:00	14062.6510	14103.9680	14061.1230	14079.2060	3517	0	1400
2024.01.11	19:00:00	14079.1860	14079.1860	14041.5060	14041.5060	3520	0	1400
2024.01.11	20:00:00	14041.5060	14084.8360	14033.8580	14062.3010	3527	0	1400
2024.01.11	21:00:00	14062.2870	14072.0010	14048.8740	14048.8740	3523	0	1400
2024.01.11	22:00:00	14048.8720	14099.2860	14048.7640	14081.5750	3530	0	1400
2024.01.11	23:00:00	14081.5750	14202.8280	14071.3520	14197.1840	3516	0	1400
2024.01.12	00:00:00	14197.1650	14218.1830	14185.7540	14185.7540	3525	0	1410
2024.01.12	01:00:00	14185.7500	14189.0450	14144.8930	14144.8930	3527	0	1410
2024.01.12	02:00:00	14144.8720	14145.9050	14119.1850	14132.9930	3530	0	1410
2024.01.12	03:00:00	14132.9610	14176.7310	14128.1670	14162.9400	3523	0	1410
2024.01.12	04:00:00	14162.9220	14162.9220	14123.4180	14138.0870	3531	0	1410
2024.01.12	05:00:00	14138.0850	14184.0660	14137.3110	14159.9770	3543	0	1410
2024.01.12	06:00:00	14159.9720	14159.9720	14117.1750	14117.1750	3540	0	1410
2024.01.12	07:00:00	14117.1580	14140.3720	14094.9500	14116.3340	3521	0	1400
2024.01.12	08:00:00	14116.3170	14128.8830	14082.8650	14122.2090	3538	0	1400
